C Model number | time (yr)  |  Temperature (GK)  | density (cm^-3) 
C 23000  7370594.14951  0.316553370411  2678.30008957
C Mass coordinate that is really used
C 1.04809785662
D IR   189    0.0
D IR   190    0.0
D IR   191    3.67371846892e-11
D IR   192    6.58784088667e-16
D IR   193    4.54019787548e-11
D IR   194    5.17719804794e-18
D IR   195    2.74118885205e-25
D IR   196    0.0
D IR   197    0.0
D PT   184    0.0
D PT   185    0.0
D PT   186    0.0
D PT   187    0.0
D PT   188    0.0
D PT   189    0.0
D PT   190    0.0
D PT   191    0.0
D PT   192    9.48607424527e-11
D PT   193    1.78272500138e-12
D PT   194    1.59961003731e-10
D PT   195    6.84667191574e-11
D PT   196    3.49614959939e-10
D PT   197    9.47131373565e-18
D PT   198    5.64003490481e-13
D PT   199    2.53961923511e-22
D PT   200    0.0
D PT   201    0.0
D PT   202    0.0
D AU   185    0.0
D AU   186    0.0
D AU   187    0.0
D AU   188    0.0
D AU   189    0.0
D AU   190    0.0
D AU   191    0.0
D AU   192    0.0
D AU   193    0.0
D AU   194    0.0
D AU   195    0.0
D AU   196    0.0
D AU   197    1.11661540795e-10
D AU   198    9.00558036795e-18
D AU   199    1.85651462064e-20
D AU   200    1.86806832794e-27
D AU   201    0.0
D HG   189    0.0
D HG   190    0.0
D HG   191    0.0
D HG   192    0.0
D HG   193    0.0
D HG   194    0.0
D HG   195    0.0
D HG   196    1.77927094377e-22
D HG   197    0.0
D HG   198    4.21481249273e-10
D HG   199    2.01556817972e-10
D HG   200    8.11792526263e-10
D HG   201    4.02123182715e-10
D HG   202    2.07622959999e-09
D HG   203    1.625740855e-17
D HG   204    2.28999052462e-11
D HG   205    7.92031314894e-22
D HG   206    0.0
D HG   207    0.0
D HG   208    0.0
D TL   192    0.0
D TL   193    0.0
D TL   194    0.0
D TL   195    0.0
D TL   196    0.0
D TL   197    0.0
D TL   198    0.0
D TL   199    0.0
D TL   200    0.0
D TL   201    0.0
D TL   202    0.0
D TL   203    1.11526811016e-09
D TL   204    1.64857734943e-16
D TL   205    3.3384517519e-09
D TL   206    1.18973959185e-19
D TL   207    2.1693783634e-24
D TL   208    0.0
D TL   209    0.0
D TL   210    0.0
D PB   193    0.0
D PB   194    0.0
D PB   195    0.0
D PB   196    0.0
D PB   197    0.0
D PB   198    0.0
D PB   199    0.0
D PB   200    0.0
D PB   201    0.0
D PB   202    0.0
D PB   203    0.0
D PB   204    2.02204308981e-09
D PB   205    1.98450095003e-13
D PB   206    1.11524753958e-08
D PB   207    7.98642276804e-09
D PB   208    1.26436064901e-08
D PB   209    1.29045454772e-19
D PB   210    6.89573120328e-27
D PB   211    9.59820895623e-20
D PB   212    1.31184792912e-19
D PB   213    7.19044918871e-21
